2.60594236	0.002428365	1.653798617	0.134424669	2.55641914	0.046816257	1.716490652	0.153467068
2.588649101	0.030001981	1.709419404	0.135336661	2.556067828	0.033109685	1.698748299	0.112784945
2.583460977	0.026603492	1.727951206	0.116552071	2.560436434	0.02841079	1.722844771	0.103936787
2.571423527	0.035430359	1.747795341	0.110259863	2.560708075	0.024611962	1.741111642	0.098846015
2.581476806	0.040133014	1.746239492	0.098693029	2.566462375	0.026139449	1.731834111	0.091284518
2.585186918	0.037928488	1.750549407	0.090812752	2.564501606	0.02441935	1.743837019	0.089177022
2.58117609	0.036901952	1.74031089	0.088923771	2.566991547	0.023679458	1.735106651	0.08617551
2.581159231	0.034518653	1.735407602	0.084471223	2.569275069	0.023185284	1.722612475	0.08889815
2.575478386	0.037173435	1.742175216	0.082465585	2.566634356	0.023400053	1.730614732	0.087550809
2.575754232	0.035277682	1.734395999	0.082378358	2.566430906	0.022209492	1.725060641	0.085076183
2.574645505	0.033854519	1.736992536	0.079058024	2.566231598	0.021187172	1.732945182	0.085591779
2.571819104	0.033977474	1.742919582	0.078651205	2.56613317	0.020288277	1.735434285	0.082437854
2.571909716	0.032646262	1.72521899	0.100481431	2.569065396	0.022367898	1.73548474	0.079203953
2.569984506	0.032330294	1.731597386	0.09992796	2.569688999	0.021689138	1.729057185	0.080279996
2.565943331	0.035169053	1.737819365	0.099696033	2.569200012	0.021044791	1.733981413	0.080019919
2.564334884	0.034692061	1.733735785	0.097987645	2.568076219	0.02089671	1.737063012	0.078513849
2.56548205	0.03400633	1.73365444	0.095062605	2.569957603	0.021787582	1.734210189	0.077125262
2.566558179	0.033379445	1.728895432	0.09468455	2.570378593	0.021253094	1.731797981	0.0756862
2.565694371	0.032718025	1.728140794	0.092220945	2.570912047	0.020823355	1.733113379	0.07390204
2.565528924	0.031898598	1.732564805	0.092143784	2.571943186	0.020838899	1.727376711	0.076678108
2.566236873	0.031306444	1.733850848	0.090125215	2.569978961	0.022326232	1.731841374	0.077705118
2.565504313	0.030787767	1.731925737	0.088535793	2.571122824	0.022492155	1.727189588	0.079128545
2.563285815	0.03201243	1.734963671	0.087859408	2.569323026	0.023699032	1.731404669	0.080096821
2.56471469	0.032142464	1.735306057	0.086026565	2.570449419	0.023873863	1.728250721	0.079980453
2.563296525	0.03231259	1.737847357	0.085278722	2.57023391	0.02341731	1.730090788	0.078924204
2.564500795	0.032297103	1.734550762	0.085359089	2.569860425	0.023044425	1.732050149	0.078058359
2.564867849	0.031752824	1.731834732	0.08498745	2.57136556	0.02397518	1.731318142	0.076697067
2.564620525	0.031209087	1.734290225	0.084497106	2.570945964	0.023651344	1.728217632	0.077143598
2.564095558	0.030800785	1.737507375	0.084876758	2.570701775	0.02327844	1.731077582	0.077403506
2.564767523	0.030513326	1.739127643	0.083936356	2.569760949	0.023478983	1.731847287	0.076223083
2.565957677	0.030762894	1.737027297	0.083421881	2.570450317	0.023424074	1.732049353	0.074992313
2.564775247	0.031030963	1.736138393	0.082266699	2.570758086	0.023122859	1.727292795	0.078706553
2.565566568	0.030903587	1.729464553	0.089872629	2.57031599	0.022915276	1.729870095	0.078948381
2.564501347	0.031091107	1.731479044	0.0893396	2.570796732	0.022754217	1.72775277	0.078780932
2.563281952	0.031505037	1.731219901	0.088067798	2.56986463	0.023113604	1.730057211	0.078868781
2.562247535	0.031695217	1.73199599	0.086964246	2.56936537	0.022991767	1.731936405	0.07860127
2.56212449	0.031273169	1.733596875	0.08634679	2.569977653	0.022990871	1.730821824	0.077835656
2.561838433	0.030910602	1.73288345	0.085319481	2.569994878	0.022686597	1.728956543	0.077683008
2.561029584	0.030937609	1.734494776	0.084832877	2.570035166	0.022395304	1.730668375	0.077441139
2.560843831	0.030571587	1.736527486	0.084770927	2.56905494	0.022987072	1.732750561	0.077620597
2.561328208	0.03035919	1.734378925	0.084880648	2.569683602	0.023067653	1.73160239	0.077028406
2.561013983	0.030066282	1.736392157	0.0848968	2.569477064	0.02283159	1.732253404	0.076225512
2.562168109	0.030684962	1.736073585	0.083930428	2.569969139	0.022799402	1.732315574	0.075335084
2.562301197	0.0303474	1.734373411	0.08375139	2.570358695	0.022689816	1.729939265	0.076160994
2.561540481	0.03044862	1.736320334	0.083861705	2.570073972	0.022519241	1.731936455	0.076518497
2.562740191	0.03121876	1.736388029	0.082946454	2.569938066	0.022292601	1.733183146	0.076163281
2.561799894	0.031564445	1.738375275	0.083206298	2.570210399	0.022134732	1.732179591	0.075668784
2.562770036	0.031963655	1.737219685	0.082731414	2.570735121	0.022208793	1.729065119	0.077985737
2.563854632	0.032552146	1.735205678	0.083112061	2.57030275	0.022192607	1.730761981	0.078112896
