3.503134E-02	6.333068E-03
3.714112E-02	5.779922E-03
3.630079E-02	5.009619E-03
3.673409E-02	4.445327E-03
3.653543E-02	4.005689E-03
3.603931E-02	3.885125E-03
3.599554E-02	3.599057E-03
3.596479E-02	3.367873E-03
3.665395E-02	3.851190E-03
3.702878E-02	3.859273E-03
3.765644E-02	4.274051E-03
3.754700E-02	4.111074E-03
3.731136E-02	4.047001E-03
3.743785E-02	3.930439E-03
3.764874E-02	3.889738E-03
3.777210E-02	3.800412E-03
3.792369E-02	3.742609E-03
3.757979E-02	3.933957E-03
3.753266E-02	3.834829E-03
3.755283E-02	3.738872E-03
3.721894E-02	3.970650E-03
3.713776E-02	3.898846E-03
3.748506E-02	4.175509E-03
3.733573E-02	4.155225E-03
3.713888E-02	4.193176E-03
3.696794E-02	4.206596E-03
3.700148E-02	4.131773E-03
3.695961E-02	4.063580E-03
3.691909E-02	3.999065E-03
3.682948E-02	3.963379E-03
3.720729E-02	4.446276E-03
3.711101E-02	4.411065E-03
3.703214E-02	4.367995E-03
3.693659E-02	4.340247E-03
3.702040E-02	4.307244E-03
3.723113E-02	4.436222E-03
3.724381E-02	4.376561E-03
3.761117E-02	4.890127E-03
3.754059E-02	4.847617E-03
3.753893E-02	4.786651E-03
3.742340E-02	4.786830E-03
3.751691E-02	4.769081E-03
3.749997E-02	4.714639E-03
3.743316E-02	4.682254E-03
3.730129E-02	4.715522E-03
3.725555E-02	4.674517E-03
3.715442E-02	4.677296E-03
3.716839E-02	4.629350E-03
3.722473E-02	4.599158E-03
3.725172E-02	4.557013E-03
3.721540E-02	4.519710E-03
3.732936E-02	4.552277E-03
3.728624E-02	4.520245E-03
3.722631E-02	4.500199E-03
3.730947E-02	4.502312E-03
3.726288E-02	4.475773E-03
3.733436E-02	4.469616E-03
3.725975E-02	4.467830E-03
3.718277E-02	4.469754E-03
3.713767E-02	4.446325E-03
3.723732E-02	4.478999E-03
3.724844E-02	4.443607E-03
3.719444E-02	4.429314E-03
3.728027E-02	4.448717E-03
3.724873E-02	4.421792E-03
3.729697E-02	4.405896E-03
3.741490E-02	4.479708E-03
3.744708E-02	4.454675E-03
3.733591E-02	4.519037E-03
3.735797E-02	4.490493E-03
3.734541E-02	4.460032E-03
3.734409E-02	4.428966E-03
3.730302E-02	4.412693E-03
3.734859E-02	4.400513E-03
3.738807E-02	4.384604E-03
3.749414E-02	4.453997E-03
3.747896E-02	4.427012E-03
3.750567E-02	4.404946E-03
3.748421E-02	4.381185E-03
3.742315E-02	4.388259E-03
3.741117E-02	4.362436E-03
3.735253E-02	4.368542E-03
3.740274E-02	4.366458E-03
3.738944E-02	4.342121E-03
3.733080E-02	4.350628E-03
3.743709E-02	4.437422E-03
3.741909E-02	4.415077E-03
3.740805E-02	4.391154E-03
3.737946E-02	4.374830E-03
3.735505E-02	4.356683E-03
3.732347E-02	4.343254E-03
3.732636E-02	4.319675E-03
3.726670E-02	4.335152E-03
3.729141E-02	4.318750E-03
3.734798E-02	4.331580E-03
3.731933E-02	4.318192E-03
3.734700E-02	4.304601E-03
3.736144E-02	4.284990E-03
3.726868E-02	4.363031E-03
3.736346E-02	4.444429E-03
3.732202E-02	4.442126E-03
3.732281E-02	4.420305E-03
3.726898E-02	4.432923E-03
3.726961E-02	4.411564E-03
3.731962E-02	4.420589E-03
3.732476E-02	4.400008E-03
3.729383E-02	4.391177E-03
3.723883E-02	4.408359E-03
3.721057E-02	4.398087E-03
3.734082E-02	4.588059E-03
3.736457E-02	4.574259E-03
3.734682E-02	4.557700E-03
3.728263E-02	4.588951E-03
3.733644E-02	4.605072E-03
3.728430E-02	4.619262E-03
3.725666E-02	4.609017E-03
3.722174E-02	4.604933E-03
3.725725E-02	4.601718E-03
3.727361E-02	4.585843E-03
3.730582E-02	4.580425E-03
3.726731E-02	4.581253E-03
3.725435E-02	4.564700E-03
3.724645E-02	4.546959E-03
3.721277E-02	4.544213E-03
3.723057E-02	4.530408E-03
3.727679E-02	4.542362E-03
3.726448E-02	4.526587E-03
3.726828E-02	4.509076E-03
3.725404E-02	4.494499E-03
3.728369E-02	4.490029E-03
3.725313E-02	4.486618E-03
3.724002E-02	4.472149E-03
3.720106E-02	4.478073E-03
3.719856E-02	4.461427E-03
3.717490E-02	4.453427E-03
3.711344E-02	4.494962E-03
3.713041E-02	4.482964E-03
3.714180E-02	4.468708E-03
3.724391E-02	4.613618E-03
3.722483E-02	4.602693E-03
3.718536E-02	4.610391E-03
3.718099E-02	4.594426E-03
3.717737E-02	4.578539E-03
3.717409E-02	4.562785E-03
3.716458E-02	4.548476E-03
3.712853E-02	4.553895E-03
3.710988E-02	4.544044E-03
3.708164E-02	4.541765E-03
3.705940E-02	4.534691E-03
3.703927E-02	4.526314E-03
3.702327E-02	4.515610E-03
3.704393E-02	4.507980E-03
3.708181E-02	4.517741E-03
3.710610E-02	4.513200E-03
3.708980E-02	4.503226E-03
3.709858E-02	4.490116E-03
3.707794E-02	4.483308E-03
3.704908E-02	4.483889E-03
3.706608E-02	4.474938E-03
