1.259877E-02	2.516544E-03
1.281289E-02	1.817704E-03
1.335534E-02	1.838388E-03
1.283824E-02	1.967656E-03
1.288131E-02	1.763083E-03
1.302414E-02	1.653235E-03
1.333419E-02	1.764018E-03
1.312945E-02	1.760695E-03
1.323980E-02	1.696283E-03
1.302700E-02	1.757201E-03
1.313155E-02	1.714120E-03
1.315655E-02	1.643619E-03
1.305261E-02	1.626322E-03
1.309962E-02	1.577704E-03
1.310078E-02	1.524214E-03
1.315897E-02	1.495193E-03
1.308719E-02	1.482179E-03
1.315952E-02	1.474525E-03
1.308396E-02	1.474449E-03
1.306041E-02	1.441159E-03
1.305051E-02	1.407194E-03
1.294728E-02	1.461265E-03
1.298518E-02	1.441154E-03
1.296830E-02	1.413332E-03
1.286449E-02	1.482501E-03
1.282038E-02	1.471673E-03
1.278127E-02	1.458913E-03
1.278423E-02	1.432713E-03
1.283418E-02	1.434134E-03
1.283373E-02	1.410032E-03
1.277391E-02	1.427787E-03
1.273767E-02	1.420637E-03
1.271640E-02	1.404431E-03
1.269826E-02	1.387781E-03
1.265194E-02	1.395757E-03
1.261079E-02	1.398813E-03
1.262617E-02	1.383032E-03
1.261183E-02	1.367644E-03
1.258436E-02	1.361133E-03
1.257998E-02	1.344304E-03
1.262092E-02	1.354063E-03
1.266080E-02	1.363162E-03
1.264289E-02	1.352447E-03
1.259486E-02	1.375261E-03
1.259286E-02	1.359962E-03
1.256380E-02	1.359774E-03
1.257483E-02	1.347400E-03
1.254956E-02	1.344976E-03
1.254586E-02	1.331438E-03
1.253366E-02	1.320931E-03
1.252717E-02	1.308757E-03
1.255175E-02	1.308415E-03
1.256668E-02	1.300647E-03
1.255946E-02	1.289658E-03
1.255349E-02	1.278661E-03
1.254979E-02	1.267502E-03
1.253717E-02	1.260007E-03
1.250853E-02	1.268315E-03
1.251787E-02	1.259597E-03
1.250556E-02	1.252751E-03
1.249967E-02	1.243304E-03
1.250009E-02	1.233241E-03
1.248076E-02	1.233152E-03
1.247504E-02	1.224347E-03
1.245955E-02	1.221394E-03
1.243034E-02	1.235462E-03
1.242572E-02	1.226799E-03
1.241377E-02	1.221782E-03
1.243510E-02	1.225945E-03
1.243726E-02	1.217294E-03
1.242802E-02	1.211234E-03
1.242623E-02	1.202890E-03
1.243919E-02	1.199808E-03
1.247199E-02	1.225059E-03
1.245740E-02	1.223488E-03
1.246901E-02	1.219672E-03
1.245797E-02	1.215641E-03
1.244617E-02	1.212368E-03
1.245522E-02	1.207388E-03
1.247226E-02	1.209570E-03
1.246737E-02	1.202895E-03
1.244730E-02	1.209432E-03
1.246050E-02	1.208192E-03
1.245607E-02	1.201672E-03
1.245070E-02	1.195621E-03
1.246563E-02	1.196784E-03
1.246795E-02	1.190085E-03
1.247530E-02	1.185330E-03
1.246871E-02	1.180306E-03
1.246071E-02	1.176212E-03
1.248458E-02	1.191933E-03
1.248739E-02	1.185748E-03
1.251131E-02	1.201928E-03
1.250814E-02	1.195916E-03
1.251781E-02	1.193373E-03
1.252941E-02	1.192626E-03
1.251915E-02	1.190802E-03
1.252173E-02	1.184990E-03
1.254703E-02	1.205835E-03
1.256493E-02	1.213199E-03
1.257270E-02	1.209727E-03
1.257854E-02	1.205242E-03
1.258173E-02	1.199816E-03
1.258688E-02	1.195199E-03
1.258213E-02	1.190498E-03
1.257235E-02	1.189183E-03
1.257264E-02	1.183617E-03
1.255704E-02	1.189323E-03
1.253942E-02	1.198193E-03
1.253485E-02	1.193705E-03
1.253768E-02	1.188692E-03
1.254210E-02	1.184306E-03
1.253420E-02	1.182065E-03
1.252841E-02	1.178508E-03
1.253181E-02	1.173946E-03
1.253569E-02	1.169626E-03
1.252545E-02	1.169912E-03
1.252514E-02	1.164949E-03
1.252945E-02	1.161002E-03
1.252464E-02	1.157364E-03
1.253700E-02	1.160636E-03
1.252879E-02	1.159450E-03
1.252320E-02	1.156406E-03
1.252782E-02	1.152894E-03
1.253658E-02	1.152467E-03
1.253915E-02	1.148252E-03
1.254672E-02	1.146925E-03
1.254289E-02	1.143267E-03
1.254509E-02	1.139104E-03
1.254741E-02	1.135025E-03
1.253852E-02	1.135281E-03
1.253695E-02	1.131118E-03
1.254305E-02	1.129067E-03
1.254716E-02	1.125861E-03
1.254692E-02	1.121687E-03
1.254624E-02	1.117584E-03
1.255005E-02	1.114399E-03
1.254213E-02	1.114279E-03
1.253525E-02	1.113242E-03
1.254022E-02	1.110832E-03
1.254185E-02	1.107055E-03
1.253878E-02	1.103761E-03
1.253140E-02	1.103457E-03
1.252458E-02	1.102676E-03
1.251318E-02	1.107465E-03
1.251139E-02	1.103880E-03
1.251624E-02	1.101704E-03
1.250601E-02	1.105061E-03
1.251396E-02	1.105641E-03
1.250586E-02	1.106430E-03
1.251335E-02	1.106621E-03
1.252687E-02	1.115580E-03
1.251789E-02	1.117500E-03
1.251632E-02	1.114038E-03
1.252089E-02	1.111903E-03
1.251825E-02	1.108825E-03
1.251825E-02	1.105289E-03
